,lon,lat,datetime,precip,altitude
20627,76.75,29.25,2014-01-01,496.9795,229.0
20628,76.75,29.25,2015-01-01,649.48096,229.0
20629,76.75,29.25,2016-01-01,597.2548,229.0
20630,76.75,29.25,2017-01-01,642.8237,229.0
20631,76.75,29.25,2018-01-01,852.38403,229.0
20632,76.75,29.25,2019-01-01,593.8648,229.0
20633,76.75,29.25,2020-01-01,643.64514,229.0
20634,76.75,29.0,1983-01-01,852.21375,224.0
20635,76.75,29.0,1984-01-01,526.4051,224.0
20636,76.75,29.0,1985-01-01,723.14056,224.0
20637,76.75,29.0,1986-01-01,474.57983,224.0
20638,76.75,29.0,1987-01-01,240.04657,224.0
20639,76.75,29.0,1988-01-01,860.2821,224.0
20640,76.75,29.0,1989-01-01,488.1922,224.0
20641,76.75,29.0,1990-01-01,795.51416,224.0
20642,76.75,29.0,1991-01-01,375.94794,224.0
20643,76.75,29.0,1992-01-01,597.41406,224.0
20644,76.75,29.0,1993-01-01,575.1569,224.0
20645,76.75,29.0,1994-01-01,725.9325,224.0
20646,76.75,29.0,1995-01-01,1038.4795,224.0
20647,76.75,29.0,1996-01-01,881.828,224.0
20648,76.75,29.0,1997-01-01,791.4132,224.0
20649,76.75,29.0,1998-01-01,870.33154,224.0
20650,76.75,29.0,1999-01-01,396.0298,224.0
20651,76.75,29.0,2000-01-01,510.6886,224.0
20652,76.75,29.0,2001-01-01,536.55426,224.0
20653,76.75,29.0,2002-01-01,374.64294,224.0
20654,76.75,29.0,2003-01-01,693.4137,224.0
20655,76.75,29.0,2004-01-01,573.26733,224.0
20656,76.75,29.0,2005-01-01,632.521,224.0
20657,76.75,29.0,2006-01-01,498.7848,224.0
20658,76.75,29.0,2007-01-01,689.18915,224.0
20659,76.75,29.0,2008-01-01,838.49646,224.0
20660,76.75,29.0,2009-01-01,537.9814,224.0
20661,76.75,29.0,2010-01-01,857.5135,224.0
20662,76.75,29.0,2011-01-01,803.4666,224.0
20663,76.75,29.0,2012-01-01,626.3671,224.0
20664,76.75,29.0,2013-01-01,850.7224,224.0
20665,76.75,29.0,2014-01-01,438.17468,224.0
20666,76.75,29.0,2015-01-01,652.0369,224.0
20667,76.75,29.0,2016-01-01,596.6963,224.0
20668,76.75,29.0,2017-01-01,580.26544,224.0
20669,76.75,29.0,2018-01-01,827.1953,224.0
20670,76.75,29.0,2019-01-01,584.33466,224.0
20671,76.75,29.0,2020-01-01,622.63434,224.0
20672,76.75,28.75,1983-01-01,889.47266,217.0
20673,76.75,28.75,1984-01-01,581.9976,217.0
20674,76.75,28.75,1985-01-01,643.9653,217.0
20675,76.75,28.75,1986-01-01,418.3686,217.0
20676,76.75,28.75,1987-01-01,260.3994,217.0
20677,76.75,28.75,1988-01-01,762.4426,217.0
20678,76.75,28.75,1989-01-01,413.33777,217.0
20679,76.75,28.75,1990-01-01,706.27277,217.0
20680,76.75,28.75,1991-01-01,420.55896,217.0
20681,76.75,28.75,1992-01-01,554.2694,217.0
20682,76.75,28.75,1993-01-01,573.6428,217.0
20683,76.75,28.75,1994-01-01,668.43915,217.0
20684,76.75,28.75,1995-01-01,943.6489,217.0
20685,76.75,28.75,1996-01-01,832.5751,217.0
20686,76.75,28.75,1997-01-01,723.2398,217.0
20687,76.75,28.75,1998-01-01,816.1549,217.0
20688,76.75,28.75,1999-01-01,404.46796,217.0
20689,76.75,28.75,2000-01-01,466.5391,217.0
20690,76.75,28.75,2001-01-01,533.6357,217.0
20691,76.75,28.75,2002-01-01,360.0477,217.0
20692,76.75,28.75,2003-01-01,761.2923,217.0
20693,76.75,28.75,2004-01-01,540.7219,217.0
20694,76.75,28.75,2005-01-01,653.3327,217.0
20695,76.75,28.75,2006-01-01,544.78735,217.0
20696,76.75,28.75,2007-01-01,745.4567,217.0
20697,76.75,28.75,2008-01-01,793.78186,217.0
20698,76.75,28.75,2009-01-01,515.6049,217.0
20699,76.75,28.75,2010-01-01,867.07214,217.0
20700,76.75,28.75,2011-01-01,826.99646,217.0
20701,76.75,28.75,2012-01-01,597.08716,217.0
20702,76.75,28.75,2013-01-01,928.37756,217.0
20703,76.75,28.75,2014-01-01,503.02533,217.0
20704,76.75,28.75,2015-01-01,727.16943,217.0
20705,76.75,28.75,2016-01-01,653.5493,217.0
20706,76.75,28.75,2017-01-01,620.41223,217.0
20707,76.75,28.75,2018-01-01,759.01355,217.0
20708,76.75,28.75,2019-01-01,595.18713,217.0
20709,76.75,28.75,2020-01-01,599.59045,217.0
20710,76.75,28.5,1983-01-01,926.71533,216.0
20711,76.75,28.5,1984-01-01,518.3885,216.0
20712,76.75,28.5,1985-01-01,665.31683,216.0
20713,76.75,28.5,1986-01-01,413.47906,216.0
20714,76.75,28.5,1987-01-01,296.73438,216.0
20715,76.75,28.5,1988-01-01,769.99243,216.0
20716,76.75,28.5,1989-01-01,473.00934,216.0
20717,76.75,28.5,1990-01-01,737.08,216.0
20718,76.75,28.5,1991-01-01,471.0671,216.0
20719,76.75,28.5,1992-01-01,628.48486,216.0
20720,76.75,28.5,1993-01-01,629.1061,216.0
20721,76.75,28.5,1994-01-01,696.6801,216.0
20722,76.75,28.5,1995-01-01,999.96497,216.0
20723,76.75,28.5,1996-01-01,892.8953,216.0
20724,76.75,28.5,1997-01-01,718.52264,216.0
20725,76.75,28.5,1998-01-01,804.9332,216.0
20726,76.75,28.5,1999-01-01,464.9413,216.0
20727,76.75,28.5,2000-01-01,501.08325,216.0
20728,76.75,28.5,2001-01-01,552.70746,216.0
20729,76.75,28.5,2002-01-01,328.90402,216.0
20730,76.75,28.5,2003-01-01,858.3672,216.0
20731,76.75,28.5,2004-01-01,562.87067,216.0
20732,76.75,28.5,2005-01-01,666.72705,216.0
20733,76.75,28.5,2006-01-01,504.48907,216.0
20734,76.75,28.5,2007-01-01,714.3306,216.0
20735,76.75,28.5,2008-01-01,899.8041,216.0
20736,76.75,28.5,2009-01-01,560.08484,216.0
20737,76.75,28.5,2010-01-01,879.5679,216.0
20738,76.75,28.5,2011-01-01,868.5863,216.0
20739,76.75,28.5,2012-01-01,651.4111,216.0
20740,76.75,28.5,2013-01-01,1008.0386,216.0
20741,76.75,28.5,2014-01-01,536.9497,216.0
20742,76.75,28.5,2015-01-01,807.7212,216.0
20743,76.75,28.5,2016-01-01,742.0802,216.0
20744,76.75,28.5,2017-01-01,573.5076,216.0
20745,76.75,28.5,2018-01-01,752.65753,216.0
20746,76.75,28.5,2019-01-01,619.7805,216.0
20747,76.75,28.5,2020-01-01,680.974,216.0
20748,76.75,28.25,1983-01-01,949.15015,240.0
20749,76.75,28.25,1984-01-01,532.09515,240.0
20750,76.75,28.25,1985-01-01,741.0577,240.0
20751,76.75,28.25,1986-01-01,408.08838,240.0
20752,76.75,28.25,1987-01-01,313.78128,240.0
20753,76.75,28.25,1988-01-01,753.20886,240.0
20754,76.75,28.25,1989-01-01,539.6157,240.0
20755,76.75,28.25,1990-01-01,738.4487,240.0
20756,76.75,28.25,1991-01-01,489.98004,240.0
20757,76.75,28.25,1992-01-01,703.0441,240.0
20758,76.75,28.25,1993-01-01,597.3555,240.0
20759,76.75,28.25,1994-01-01,688.8624,240.0
20760,76.75,28.25,1995-01-01,1019.3906,240.0
20761,76.75,28.25,1996-01-01,868.14355,240.0
20762,76.75,28.25,1997-01-01,767.163,240.0
20763,76.75,28.25,1998-01-01,863.5403,240.0
20764,76.75,28.25,1999-01-01,515.1845,240.0
20765,76.75,28.25,2000-01-01,520.24634,240.0
20766,76.75,28.25,2001-01-01,547.28625,240.0
20767,76.75,28.25,2002-01-01,325.9239,240.0
20768,76.75,28.25,2003-01-01,846.2527,240.0
20769,76.75,28.25,2004-01-01,533.97766,240.0
20770,76.75,28.25,2005-01-01,666.92145,240.0
20771,76.75,28.25,2006-01-01,518.60834,240.0
20772,76.75,28.25,2007-01-01,742.13684,240.0
20773,76.75,28.25,2008-01-01,965.07983,240.0
20774,76.75,28.25,2009-01-01,558.8059,240.0
20775,76.75,28.25,2010-01-01,869.7877,240.0
20776,76.75,28.25,2011-01-01,902.83984,240.0
20777,76.75,28.25,2012-01-01,637.8761,240.0
20778,76.75,28.25,2013-01-01,935.7577,240.0
20779,76.75,28.25,2014-01-01,537.74316,240.0
20780,76.75,28.25,2015-01-01,785.3181,240.0
20781,76.75,28.25,2016-01-01,781.86865,240.0
20782,76.75,28.25,2017-01-01,554.1981,240.0
20783,76.75,28.25,2018-01-01,747.2008,240.0
20784,76.75,28.25,2019-01-01,598.7698,240.0
20785,76.75,28.25,2020-01-01,694.116,240.0
20786,76.75,28.0,1983-01-01,932.8789,262.0
20787,76.75,28.0,1984-01-01,536.77313,262.0
20788,76.75,28.0,1985-01-01,745.2218,262.0
20789,76.75,28.0,1986-01-01,451.04962,262.0
20790,76.75,28.0,1987-01-01,385.242,262.0
20791,76.75,28.0,1988-01-01,739.26855,262.0
20792,76.75,28.0,1989-01-01,548.8113,262.0
20793,76.75,28.0,1990-01-01,796.4851,262.0
20794,76.75,28.0,1991-01-01,523.3869,262.0
20795,76.75,28.0,1992-01-01,794.4847,262.0
20796,76.75,28.0,1993-01-01,676.22766,262.0
20797,76.75,28.0,1994-01-01,729.5908,262.0
20798,76.75,28.0,1995-01-01,1087.7014,262.0
20799,76.75,28.0,1996-01-01,904.6778,262.0
20800,76.75,28.0,1997-01-01,842.33496,262.0
20801,76.75,28.0,1998-01-01,893.62317,262.0
20802,76.75,28.0,1999-01-01,561.6064,262.0
20803,76.75,28.0,2000-01-01,538.897,262.0
20804,76.75,28.0,2001-01-01,565.1389,262.0
20805,76.75,28.0,2002-01-01,313.73407,262.0
20806,76.75,28.0,2003-01-01,822.7143,262.0
20807,76.75,28.0,2004-01-01,555.89374,262.0
20808,76.75,28.0,2005-01-01,710.3585,262.0
20809,76.75,28.0,2006-01-01,494.97424,262.0
20810,76.75,28.0,2007-01-01,727.68964,262.0
20811,76.75,28.0,2008-01-01,1042.4193,262.0
20812,76.75,28.0,2009-01-01,564.21814,262.0
20813,76.75,28.0,2010-01-01,920.42896,262.0
20814,76.75,28.0,2011-01-01,933.46814,262.0
20815,76.75,28.0,2012-01-01,709.3217,262.0
20816,76.75,28.0,2013-01-01,1000.89343,262.0
20817,76.75,28.0,2014-01-01,603.23035,262.0
20818,76.75,28.0,2015-01-01,778.6725,262.0
20819,76.75,28.0,2016-01-01,775.6289,262.0
20820,76.75,28.0,2017-01-01,507.06085,262.0
20821,76.75,28.0,2018-01-01,774.29785,262.0
20822,76.75,28.0,2019-01-01,669.57404,262.0
20823,76.75,28.0,2020-01-01,656.2932,262.0
20824,76.75,27.75,1983-01-01,970.63385,333.0
20825,76.75,27.75,1984-01-01,553.55853,333.0
20826,76.75,27.75,1985-01-01,779.77094,333.0
20827,76.75,27.75,1986-01-01,418.06888,333.0
20828,76.75,27.75,1987-01-01,360.19135,333.0
20829,76.75,27.75,1988-01-01,665.4794,333.0
20830,76.75,27.75,1989-01-01,499.48517,333.0
20831,76.75,27.75,1990-01-01,813.4397,333.0
20832,76.75,27.75,1991-01-01,580.6658,333.0
20833,76.75,27.75,1992-01-01,834.20605,333.0
20834,76.75,27.75,1993-01-01,702.2046,333.0
20835,76.75,27.75,1994-01-01,731.29816,333.0
20836,76.75,27.75,1995-01-01,1114.5096,333.0
20837,76.75,27.75,1996-01-01,991.561,333.0
20838,76.75,27.75,1997-01-01,883.7622,333.0
20839,76.75,27.75,1998-01-01,885.64453,333.0
20840,76.75,27.75,1999-01-01,619.18445,333.0
20841,76.75,27.75,2000-01-01,538.9141,333.0
20842,76.75,27.75,2001-01-01,688.0832,333.0
20843,76.75,27.75,2002-01-01,340.55896,333.0
20844,76.75,27.75,2003-01-01,829.4155,333.0
20845,76.75,27.75,2004-01-01,636.42523,333.0
20846,76.75,27.75,2005-01-01,737.47894,333.0
20847,76.75,27.75,2006-01-01,502.838,333.0
20848,76.75,27.75,2007-01-01,719.9966,333.0
20849,76.75,27.75,2008-01-01,1105.1605,333.0
20850,76.75,27.75,2009-01-01,540.9985,333.0
20851,76.75,27.75,2010-01-01,948.52277,333.0
20852,76.75,27.75,2011-01-01,952.6349,333.0
20853,76.75,27.75,2012-01-01,835.54175,333.0
20854,76.75,27.75,2013-01-01,1092.0726,333.0
20855,76.75,27.75,2014-01-01,667.1267,333.0
20856,76.75,27.75,2015-01-01,722.7605,333.0
20857,76.75,27.75,2016-01-01,816.20197,333.0
20858,76.75,27.75,2017-01-01,447.45288,333.0
20859,76.75,27.75,2018-01-01,840.06976,333.0
20860,76.75,27.75,2019-01-01,779.46497,333.0
20861,76.75,27.75,2020-01-01,718.7948,333.0
20862,76.75,27.5,1983-01-01,899.0671,248.0
20863,76.75,27.5,1984-01-01,551.1621,248.0
20864,76.75,27.5,1985-01-01,756.20734,248.0
20865,76.75,27.5,1986-01-01,404.3955,248.0
20866,76.75,27.5,1987-01-01,356.4729,248.0
20867,76.75,27.5,1988-01-01,655.4373,248.0
20868,76.75,27.5,1989-01-01,504.01135,248.0
20869,76.75,27.5,1990-01-01,766.62494,248.0
20870,76.75,27.5,1991-01-01,638.6449,248.0
20871,76.75,27.5,1992-01-01,854.1465,248.0
20872,76.75,27.5,1993-01-01,716.1957,248.0
20873,76.75,27.5,1994-01-01,750.77094,248.0
20874,76.75,27.5,1995-01-01,1059.7026,248.0
20875,76.75,27.5,1996-01-01,1009.7168,248.0
20876,76.75,27.5,1997-01-01,918.48865,248.0
20877,76.75,27.5,1998-01-01,907.4204,248.0
20878,76.75,27.5,1999-01-01,675.133,248.0
20879,76.75,27.5,2000-01-01,507.9121,248.0
20880,76.75,27.5,2001-01-01,736.54987,248.0
20881,76.75,27.5,2002-01-01,325.2464,248.0
20882,76.75,27.5,2003-01-01,775.4911,248.0
20883,76.75,27.5,2004-01-01,592.3882,248.0
20884,76.75,27.5,2005-01-01,777.83105,248.0
20885,76.75,27.5,2006-01-01,492.3952,248.0
20886,76.75,27.5,2007-01-01,727.9668,248.0
20887,76.75,27.5,2008-01-01,1089.5582,248.0
20888,76.75,27.5,2009-01-01,538.5357,248.0
20889,76.75,27.5,2010-01-01,981.5973,248.0
20890,76.75,27.5,2011-01-01,891.3839,248.0
20891,76.75,27.5,2012-01-01,907.81836,248.0
20892,76.75,27.5,2013-01-01,1035.9109,248.0
20893,76.75,27.5,2014-01-01,696.20636,248.0
20894,76.75,27.5,2015-01-01,741.4919,248.0
20895,76.75,27.5,2016-01-01,835.3508,248.0
20896,76.75,27.5,2017-01-01,418.22882,248.0
20897,76.75,27.5,2018-01-01,860.47754,248.0
20898,76.75,27.5,2019-01-01,813.4319,248.0
20899,76.75,27.5,2020-01-01,683.36523,248.0
20900,76.75,27.25,1983-01-01,853.838,271.0
20901,76.75,27.25,1984-01-01,548.74347,271.0
20902,76.75,27.25,1985-01-01,733.4532,271.0
20903,76.75,27.25,1986-01-01,463.64893,271.0
20904,76.75,27.25,1987-01-01,405.32547,271.0
20905,76.75,27.25,1988-01-01,676.89594,271.0
20906,76.75,27.25,1989-01-01,502.49573,271.0
20907,76.75,27.25,1990-01-01,800.84973,271.0
20908,76.75,27.25,1991-01-01,640.0991,271.0
20909,76.75,27.25,1992-01-01,831.8434,271.0
20910,76.75,27.25,1993-01-01,735.3958,271.0
20911,76.75,27.25,1994-01-01,768.6744,271.0
20912,76.75,27.25,1995-01-01,1026.2188,271.0
20913,76.75,27.25,1996-01-01,1059.4904,271.0
20914,76.75,27.25,1997-01-01,870.2411,271.0
20915,76.75,27.25,1998-01-01,911.1937,271.0
20916,76.75,27.25,1999-01-01,713.0638,271.0
20917,76.75,27.25,2000-01-01,531.2695,271.0
20918,76.75,27.25,2001-01-01,688.7828,271.0
20919,76.75,27.25,2002-01-01,316.21106,271.0
20920,76.75,27.25,2003-01-01,794.04675,271.0
20921,76.75,27.25,2004-01-01,635.67926,271.0
20922,76.75,27.25,2005-01-01,793.6533,271.0
20923,76.75,27.25,2006-01-01,502.42426,271.0
20924,76.75,27.25,2007-01-01,754.3693,271.0
20925,76.75,27.25,2008-01-01,1049.3217,271.0
20926,76.75,27.25,2009-01-01,539.5797,271.0
20927,76.75,27.25,2010-01-01,910.92615,271.0
20928,76.75,27.25,2011-01-01,936.3522,271.0
20929,76.75,27.25,2012-01-01,878.282,271.0
20930,76.75,27.25,2013-01-01,995.18994,271.0
20931,76.75,27.25,2014-01-01,741.70557,271.0
20932,76.75,27.25,2015-01-01,749.63745,271.0
20933,76.75,27.25,2016-01-01,827.181,271.0
20934,76.75,27.25,2017-01-01,438.10425,271.0
20935,76.75,27.25,2018-01-01,831.0408,271.0
20936,76.75,27.25,2019-01-01,803.80316,271.0
20937,76.75,27.25,2020-01-01,663.9005,271.0
20938,76.75,27.0,1983-01-01,901.54834,258.0
20939,76.75,27.0,1984-01-01,554.5503,258.0
20940,76.75,27.0,1985-01-01,752.50574,258.0
20941,76.75,27.0,1986-01-01,495.56775,258.0
20942,76.75,27.0,1987-01-01,427.38547,258.0
20943,76.75,27.0,1988-01-01,680.87067,258.0
20944,76.75,27.0,1989-01-01,459.79205,258.0
20945,76.75,27.0,1990-01-01,777.4807,258.0
20946,76.75,27.0,1991-01-01,603.2196,258.0
20947,76.75,27.0,1992-01-01,823.94867,258.0
20948,76.75,27.0,1993-01-01,750.36774,258.0
20949,76.75,27.0,1994-01-01,797.5221,258.0
20950,76.75,27.0,1995-01-01,1018.0753,258.0
20951,76.75,27.0,1996-01-01,1066.5117,258.0
20952,76.75,27.0,1997-01-01,890.2086,258.0
20953,76.75,27.0,1998-01-01,910.1764,258.0
20954,76.75,27.0,1999-01-01,716.5129,258.0
20955,76.75,27.0,2000-01-01,549.10065,258.0
20956,76.75,27.0,2001-01-01,711.8164,258.0
20957,76.75,27.0,2002-01-01,345.12384,258.0
20958,76.75,27.0,2003-01-01,831.06244,258.0
20959,76.75,27.0,2004-01-01,684.5263,258.0
20960,76.75,27.0,2005-01-01,742.3735,258.0
20961,76.75,27.0,2006-01-01,526.602,258.0
20962,76.75,27.0,2007-01-01,750.8498,258.0
20963,76.75,27.0,2008-01-01,1035.6729,258.0
20964,76.75,27.0,2009-01-01,531.70074,258.0
20965,76.75,27.0,2010-01-01,915.2352,258.0
20966,76.75,27.0,2011-01-01,927.3257,258.0
20967,76.75,27.0,2012-01-01,879.7683,258.0
20968,76.75,27.0,2013-01-01,1029.3408,258.0
20969,76.75,27.0,2014-01-01,838.25916,258.0
20970,76.75,27.0,2015-01-01,740.0498,258.0
20971,76.75,27.0,2016-01-01,855.09143,258.0
20972,76.75,27.0,2017-01-01,494.1739,258.0
20973,76.75,27.0,2018-01-01,852.7279,258.0
20974,76.75,27.0,2019-01-01,820.16846,258.0
20975,76.75,27.0,2020-01-01,601.9414,258.0
20976,76.75,26.75,1983-01-01,924.10706,244.0
20977,76.75,26.75,1984-01-01,598.4845,244.0
20978,76.75,26.75,1985-01-01,731.0581,244.0
20979,76.75,26.75,1986-01-01,528.6306,244.0
20980,76.75,26.75,1987-01-01,428.1197,244.0
20981,76.75,26.75,1988-01-01,673.57605,244.0
20982,76.75,26.75,1989-01-01,540.4392,244.0
20983,76.75,26.75,1990-01-01,759.0671,244.0
20984,76.75,26.75,1991-01-01,571.1743,244.0
20985,76.75,26.75,1992-01-01,871.89526,244.0
20986,76.75,26.75,1993-01-01,817.62476,244.0
20987,76.75,26.75,1994-01-01,801.9088,244.0
20988,76.75,26.75,1995-01-01,1015.8719,244.0
20989,76.75,26.75,1996-01-01,1038.6632,244.0
20990,76.75,26.75,1997-01-01,806.77234,244.0
20991,76.75,26.75,1998-01-01,949.4783,244.0
20992,76.75,26.75,1999-01-01,751.08875,244.0
20993,76.75,26.75,2000-01-01,589.2537,244.0
20994,76.75,26.75,2001-01-01,677.42395,244.0
20995,76.75,26.75,2002-01-01,398.51508,244.0
20996,76.75,26.75,2003-01-01,824.0762,244.0
20997,76.75,26.75,2004-01-01,668.3281,244.0
20998,76.75,26.75,2005-01-01,682.4027,244.0
20999,76.75,26.75,2006-01-01,523.15686,244.0
21000,76.75,26.75,2007-01-01,780.98706,244.0
21001,76.75,26.75,2008-01-01,1012.0256,244.0
21002,76.75,26.75,2009-01-01,486.38007,244.0
21003,76.75,26.75,2010-01-01,830.9961,244.0
21004,76.75,26.75,2011-01-01,920.6239,244.0
21005,76.75,26.75,2012-01-01,961.86346,244.0
21006,76.75,26.75,2013-01-01,1070.1855,244.0
21007,76.75,26.75,2014-01-01,834.74615,244.0
21008,76.75,26.75,2015-01-01,748.7641,244.0
21009,76.75,26.75,2016-01-01,809.30005,244.0
21010,76.75,26.75,2017-01-01,488.938,244.0
21011,76.75,26.75,2018-01-01,873.5591,244.0
21012,76.75,26.75,2019-01-01,937.5509,244.0
21013,76.75,26.75,2020-01-01,607.13947,244.0
21014,76.75,26.5,1983-01-01,942.67,263.5
21015,76.75,26.5,1984-01-01,584.3382,263.5
21016,76.75,26.5,1985-01-01,714.6202,263.5
21017,76.75,26.5,1986-01-01,635.6821,263.5
21018,76.75,26.5,1987-01-01,463.74817,263.5
21019,76.75,26.5,1988-01-01,708.67426,263.5
21020,76.75,26.5,1989-01-01,527.7584,263.5
21021,76.75,26.5,1990-01-01,768.7128,263.5
21022,76.75,26.5,1991-01-01,587.94,263.5
21023,76.75,26.5,1992-01-01,867.6836,263.5
21024,76.75,26.5,1993-01-01,752.39984,263.5
21025,76.75,26.5,1994-01-01,791.27576,263.5
21026,76.75,26.5,1995-01-01,910.706,263.5
21027,76.75,26.5,1996-01-01,1011.9319,263.5
21028,76.75,26.5,1997-01-01,789.3097,263.5
21029,76.75,26.5,1998-01-01,851.8911,263.5
21030,76.75,26.5,1999-01-01,776.72986,263.5
21031,76.75,26.5,2000-01-01,617.48584,263.5
21032,76.75,26.5,2001-01-01,689.6455,263.5
21033,76.75,26.5,2002-01-01,429.81512,263.5
21034,76.75,26.5,2003-01-01,793.62244,263.5
21035,76.75,26.5,2004-01-01,700.00415,263.5
21036,76.75,26.5,2005-01-01,663.1199,263.5
21037,76.75,26.5,2006-01-01,542.92957,263.5
21038,76.75,26.5,2007-01-01,674.82733,263.5
21039,76.75,26.5,2008-01-01,994.8053,263.5
21040,76.75,26.5,2009-01-01,513.8953,263.5
21041,76.75,26.5,2010-01-01,849.44727,263.5
21042,76.75,26.5,2011-01-01,927.5812,263.5
21043,76.75,26.5,2012-01-01,955.0858,263.5
21044,76.75,26.5,2013-01-01,1111.2714,263.5
21045,76.75,26.5,2014-01-01,814.4437,263.5
21046,76.75,26.5,2015-01-01,716.2961,263.5
21047,76.75,26.5,2016-01-01,757.7179,263.5
21048,76.75,26.5,2017-01-01,460.12866,263.5
21049,76.75,26.5,2018-01-01,871.57007,263.5
21050,76.75,26.5,2019-01-01,951.0621,263.5
21051,76.75,26.5,2020-01-01,638.2335,263.5
21052,76.75,26.25,1983-01-01,937.7225,272.5
21053,76.75,26.25,1984-01-01,654.8494,272.5
21054,76.75,26.25,1985-01-01,714.3726,272.5
21055,76.75,26.25,1986-01-01,699.34314,272.5
21056,76.75,26.25,1987-01-01,521.2384,272.5
21057,76.75,26.25,1988-01-01,725.3815,272.5
21058,76.75,26.25,1989-01-01,528.1922,272.5
21059,76.75,26.25,1990-01-01,801.7157,272.5
21060,76.75,26.25,1991-01-01,594.3592,272.5
21061,76.75,26.25,1992-01-01,945.0622,272.5
21062,76.75,26.25,1993-01-01,714.1715,272.5
21063,76.75,26.25,1994-01-01,805.27466,272.5
21064,76.75,26.25,1995-01-01,877.0508,272.5
21065,76.75,26.25,1996-01-01,1027.8386,272.5
21066,76.75,26.25,1997-01-01,875.1655,272.5
21067,76.75,26.25,1998-01-01,844.317,272.5
21068,76.75,26.25,1999-01-01,815.51794,272.5
21069,76.75,26.25,2000-01-01,622.2652,272.5
21070,76.75,26.25,2001-01-01,748.69495,272.5
21071,76.75,26.25,2002-01-01,439.49054,272.5
21072,76.75,26.25,2003-01-01,822.748,272.5
21073,76.75,26.25,2004-01-01,749.79767,272.5
21074,76.75,26.25,2005-01-01,729.85144,272.5
21075,76.75,26.25,2006-01-01,593.1324,272.5
21076,76.75,26.25,2007-01-01,683.4988,272.5
21077,76.75,26.25,2008-01-01,1011.02686,272.5
21078,76.75,26.25,2009-01-01,562.7878,272.5
21079,76.75,26.25,2010-01-01,899.15344,272.5
21080,76.75,26.25,2011-01-01,999.85,272.5
21081,76.75,26.25,2012-01-01,866.25085,272.5
21082,76.75,26.25,2013-01-01,1158.852,272.5
21083,76.75,26.25,2014-01-01,783.67773,272.5
21084,76.75,26.25,2015-01-01,705.8411,272.5
21085,76.75,26.25,2016-01-01,748.35394,272.5
21086,76.75,26.25,2017-01-01,457.08264,272.5
21087,76.75,26.25,2018-01-01,829.8678,272.5
21088,76.75,26.25,2019-01-01,963.355,272.5
21089,76.75,26.25,2020-01-01,645.66254,272.5
21090,76.75,26.0,1983-01-01,975.58093,219.0
21091,76.75,26.0,1984-01-01,676.2637,219.0
21092,76.75,26.0,1985-01-01,758.26636,219.0
21093,76.75,26.0,1986-01-01,735.68054,219.0
21094,76.75,26.0,1987-01-01,560.5092,219.0
21095,76.75,26.0,1988-01-01,786.10913,219.0
21096,76.75,26.0,1989-01-01,541.2305,219.0
21097,76.75,26.0,1990-01-01,854.8567,219.0
21098,76.75,26.0,1991-01-01,647.15155,219.0
21099,76.75,26.0,1992-01-01,969.7926,219.0
21100,76.75,26.0,1993-01-01,768.9252,219.0
21101,76.75,26.0,1994-01-01,898.6206,219.0
21102,76.75,26.0,1995-01-01,932.68506,219.0
21103,76.75,26.0,1996-01-01,1046.0624,219.0
21104,76.75,26.0,1997-01-01,964.2792,219.0
21105,76.75,26.0,1998-01-01,872.6999,219.0
21106,76.75,26.0,1999-01-01,856.537,219.0
21107,76.75,26.0,2000-01-01,656.5167,219.0
21108,76.75,26.0,2001-01-01,836.1843,219.0
21109,76.75,26.0,2002-01-01,441.40936,219.0
21110,76.75,26.0,2003-01-01,823.6981,219.0
21111,76.75,26.0,2004-01-01,762.24927,219.0
21112,76.75,26.0,2005-01-01,801.3492,219.0
21113,76.75,26.0,2006-01-01,641.3902,219.0
21114,76.75,26.0,2007-01-01,741.37415,219.0
21115,76.75,26.0,2008-01-01,895.80554,219.0
21116,76.75,26.0,2009-01-01,617.66876,219.0
21117,76.75,26.0,2010-01-01,891.7252,219.0
21118,76.75,26.0,2011-01-01,1092.0627,219.0
21119,76.75,26.0,2012-01-01,900.8535,219.0
21120,76.75,26.0,2013-01-01,1093.5112,219.0
21121,76.75,26.0,2014-01-01,841.0349,219.0
21122,76.75,26.0,2015-01-01,778.3356,219.0
21123,76.75,26.0,2016-01-01,834.2633,219.0
21124,76.75,26.0,2017-01-01,484.19458,219.0
21125,76.75,26.0,2018-01-01,870.45905,219.0
21126,76.75,26.0,2019-01-01,985.9585,219.0
21127,76.75,26.0,2020-01-01,654.7537,219.0
21128,76.75,25.75,1983-01-01,1001.9972,226.0
21129,76.75,25.75,1984-01-01,677.38074,226.0
21130,76.75,25.75,1985-01-01,838.3944,226.0
21131,76.75,25.75,1986-01-01,783.98755,226.0
21132,76.75,25.75,1987-01-01,557.69415,226.0
21133,76.75,25.75,1988-01-01,795.1481,226.0
21134,76.75,25.75,1989-01-01,530.8953,226.0
21135,76.75,25.75,1990-01-01,873.64246,226.0
21136,76.75,25.75,1991-01-01,701.6953,226.0
21137,76.75,25.75,1992-01-01,897.1773,226.0
21138,76.75,25.75,1993-01-01,794.5919,226.0
21139,76.75,25.75,1994-01-01,935.6987,226.0
21140,76.75,25.75,1995-01-01,956.28674,226.0
21141,76.75,25.75,1996-01-01,1085.449,226.0
21142,76.75,25.75,1997-01-01,1029.349,226.0
21143,76.75,25.75,1998-01-01,861.3258,226.0
